Date,Rainfall,Tmax,MSLP,Humidity,Year,Month,DMI,SOI,N34_A,Rainfall_Lag1,Rainfall_Lag2,Rainfall_Lag3,Rainfall_Lag4,Rainfall_Lag5,Rainfall_Lag6,Rainfall_Lag7,High_Rain_Event
2000-01-04,3.16933778,28.43145709,1011.704379,68.06492774,2000,1,-0.125,0.7,-1.77,3.16933778,2.11245133,2.11245133,2.02232071,2.02232071,14.46349426,14.46349426,0
2000-01-05,2.70666874,30.74481749,1010.731947,53.96239096,2000,1,-0.125,1.1,-1.77,3.16933778,3.16933778,2.11245133,2.11245133,2.02232071,2.02232071,14.46349426,0
2000-01-05,2.70666874,30.74481749,1010.731947,53.96239096,2000,1,-0.125,0.7,-1.77,2.70666874,3.16933778,3.16933778,2.11245133,2.11245133,2.02232071,2.02232071,0
2000-01-06,4.09976326,31.99052847,1008.514187,51.51037432,2000,1,-0.125,1.1,-1.77,2.70666874,2.70666874,3.16933778,3.16933778,2.11245133,2.11245133,2.02232071,0
2000-01-06,4.09976326,31.99052847,1008.514187,51.51037432,2000,1,-0.125,0.7,-1.77,4.09976326,2.70666874,2.70666874,3.16933778,3.16933778,2.11245133,2.11245133,0
2000-01-07,9.79226583,30.7584642,1007.569456,56.60322815,2000,1,-0.125,1.1,-1.77,4.09976326,4.09976326,2.70666874,2.70666874,3.16933778,3.16933778,2.11245133,1
2000-01-07,9.79226583,30.7584642,1007.569456,56.60322815,2000,1,-0.125,0.7,-1.77,9.79226583,4.09976326,4.09976326,2.70666874,2.70666874,3.16933778,3.16933778,1
2000-01-08,9.25506092,31.51606502,1009.835886,56.78966924,2000,1,-0.125,1.1,-1.77,9.79226583,9.79226583,4.09976326,4.09976326,2.70666874,2.70666874,3.16933778,1
2000-01-08,9.25506092,31.51606502,1009.835886,56.78966924,2000,1,-0.125,0.7,-1.77,9.25506092,9.79226583,9.79226583,4.09976326,4.09976326,2.70666874,2.70666874,1
2000-01-09,1.02118251,31.9863309,1009.249358,54.65469868,2000,1,-0.125,1.1,-1.77,9.25506092,9.25506092,9.79226583,9.79226583,4.09976326,4.09976326,2.70666874,0
2000-01-09,1.02118251,31.9863309,1009.249358,54.65469868,2000,1,-0.125,0.7,-1.77,1.02118251,9.25506092,9.25506092,9.79226583,9.79226583,4.09976326,4.09976326,0
2000-01-10,0.22545261,30.99445467,1008.209917,56.19342764,2000,1,-0.125,1.1,-1.77,1.02118251,1.02118251,9.25506092,9.25506092,9.79226583,9.79226583,4.09976326,0
2000-01-10,0.22545261,30.99445467,1008.209917,56.19342764,2000,1,-0.125,0.7,-1.77,0.22545261,1.02118251,1.02118251,9.25506092,9.25506092,9.79226583,9.79226583,0
2000-01-11,8.67620518,28.26642769,1006.785022,69.20815599,2000,1,-0.125,1.1,-1.77,0.22545261,0.22545261,1.02118251,1.02118251,9.25506092,9.25506092,9.79226583,1
2000-01-11,8.67620518,28.26642769,1006.785022,69.20815599,2000,1,-0.125,0.7,-1.77,8.67620518,0.22545261,0.22545261,1.02118251,1.02118251,9.25506092,9.25506092,1
2000-01-12,29.99101732,28.09410701,1006.723094,68.04171732,2000,1,-0.125,1.1,-1.77,8.67620518,8.67620518,0.22545261,0.22545261,1.02118251,1.02118251,9.25506092,1
2000-01-12,29.99101732,28.09410701,1006.723094,68.04171732,2000,1,-0.125,0.7,-1.77,29.99101732,8.67620518,8.67620518,0.22545261,0.22545261,1.02118251,1.02118251,1
2000-01-13,11.28799576,27.34926705,1006.109048,63.92118743,2000,1,-0.125,1.1,-1.77,29.99101732,29.99101732,8.67620518,8.67620518,0.22545261,0.22545261,1.02118251,1
2000-01-13,11.28799576,27.34926705,1006.109048,63.92118743,2000,1,-0.125,0.7,-1.77,11.28799576,29.99101732,29.99101732,8.67620518,8.67620518,0.22545261,0.22545261,1
2000-01-14,0.40267742,28.38484492,1006.64594,56.79893908,2000,1,-0.125,1.1,-1.77,11.28799576,11.28799576,29.99101732,29.99101732,8.67620518,8.67620518,0.22545261,0
2000-01-14,0.40267742,28.38484492,1006.64594,56.79893908,2000,1,-0.125,0.7,-1.77,0.40267742,11.28799576,11.28799576,29.99101732,29.99101732,8.67620518,8.67620518,0
2000-01-15,0.0,29.57732446,1008.916505,50.27513247,2000,1,-0.125,1.1,-1.77,0.40267742,0.40267742,11.28799576,11.28799576,29.99101732,29.99101732,8.67620518,0
2000-01-15,0.0,29.57732446,1008.916505,50.27513247,2000,1,-0.125,0.7,-1.77,0.0,0.40267742,0.40267742,11.28799576,11.28799576,29.99101732,29.99101732,0
2000-01-16,0.01046902,30.61935721,1009.940368,49.80498125,2000,1,-0.125,1.1,-1.77,0.0,0.0,0.40267742,0.40267742,11.28799576,11.28799576,29.99101732,0
2000-01-16,0.01046902,30.61935721,1009.940368,49.80498125,2000,1,-0.125,0.7,-1.77,0.01046902,0.0,0.0,0.40267742,0.40267742,11.28799576,11.28799576,0
2000-01-17,0.13172409,30.51095065,1010.930224,52.74062394,2000,1,-0.125,1.1,-1.77,0.01046902,0.01046902,0.0,0.0,0.40267742,0.40267742,11.28799576,0
2000-01-17,0.13172409,30.51095065,1010.930224,52.74062394,2000,1,-0.125,0.7,-1.77,0.13172409,0.01046902,0.01046902,0.0,0.0,0.40267742,0.40267742,0
2000-01-18,3.07738911,30.14107064,1010.895858,55.94487512,2000,1,-0.125,1.1,-1.77,0.13172409,0.13172409,0.01046902,0.01046902,0.0,0.0,0.40267742,0
2000-01-18,3.07738911,30.14107064,1010.895858,55.94487512,2000,1,-0.125,0.7,-1.77,3.07738911,0.13172409,0.13172409,0.01046902,0.01046902,0.0,0.0,0
2000-01-19,2.03014289,31.15555015,1011.721655,56.48154143,2000,1,-0.125,1.1,-1.77,3.07738911,3.07738911,0.13172409,0.13172409,0.01046902,0.01046902,0.0,0
2000-01-19,2.03014289,31.15555015,1011.721655,56.48154143,2000,1,-0.125,0.7,-1.77,2.03014289,3.07738911,3.07738911,0.13172409,0.13172409,0.01046902,0.01046902,0
2000-01-20,7.08938977,33.09393162,1011.221096,51.0841884,2000,1,-0.125,1.1,-1.77,2.03014289,2.03014289,3.07738911,3.07738911,0.13172409,0.13172409,0.01046902,0
2000-01-20,7.08938977,33.09393162,1011.221096,51.0841884,2000,1,-0.125,0.7,-1.77,7.08938977,2.03014289,2.03014289,3.07738911,3.07738911,0.13172409,0.13172409,0
2000-01-21,0.03916049,33.65440833,1009.02095,51.29816742,2000,1,-0.125,1.1,-1.77,7.08938977,7.08938977,2.03014289,2.03014289,3.07738911,3.07738911,0.13172409,0
2000-01-21,0.03916049,33.65440833,1009.02095,51.29816742,2000,1,-0.125,0.7,-1.77,0.03916049,7.08938977,7.08938977,2.03014289,2.03014289,3.07738911,3.07738911,0
2000-01-22,4.69397304,34.12884507,1007.498709,43.99823247,2000,1,-0.125,1.1,-1.77,0.03916049,0.03916049,7.08938977,7.08938977,2.03014289,2.03014289,3.07738911,0
2000-01-22,4.69397304,34.12884507,1007.498709,43.99823247,2000,1,-0.125,0.7,-1.77,4.69397304,0.03916049,0.03916049,7.08938977,7.08938977,2.03014289,2.03014289,0
2000-01-23,10.63664752,34.49198385,1006.64145,50.19340457,2000,1,-0.125,1.1,-1.77,4.69397304,4.69397304,0.03916049,0.03916049,7.08938977,7.08938977,2.03014289,1
2000-01-23,10.63664752,34.49198385,1006.64145,50.19340457,2000,1,-0.125,0.7,-1.77,10.63664752,4.69397304,4.69397304,0.03916049,0.03916049,7.08938977,7.08938977,1
2000-01-24,4.88536789,31.74084537,1008.201226,60.81011471,2000,1,-0.125,1.1,-1.77,10.63664752,10.63664752,4.69397304,4.69397304,0.03916049,0.03916049,7.08938977,0
2000-01-24,4.88536789,31.74084537,1008.201226,60.81011471,2000,1,-0.125,0.7,-1.77,4.88536789,10.63664752,10.63664752,4.69397304,4.69397304,0.03916049,0.03916049,0
2000-01-25,2.84127268,31.07839022,1010.052356,52.37802002,2000,1,-0.125,1.1,-1.77,4.88536789,4.88536789,10.63664752,10.63664752,4.69397304,4.69397304,0.03916049,0
2000-01-25,2.84127268,31.07839022,1010.052356,52.37802002,2000,1,-0.125,0.7,-1.77,2.84127268,4.88536789,4.88536789,10.63664752,10.63664752,4.69397304,4.69397304,0
2000-01-26,0.97770225,30.79346932,1011.094137,59.08468501,2000,1,-0.125,1.1,-1.77,2.84127268,2.84127268,4.88536789,4.88536789,10.63664752,10.63664752,4.69397304,0
2000-01-26,0.97770225,30.79346932,1011.094137,59.08468501,2000,1,-0.125,0.7,-1.77,0.97770225,2.84127268,2.84127268,4.88536789,4.88536789,10.63664752,10.63664752,0
2000-01-27,0.11440303,31.78748055,1009.72642,52.22564441,2000,1,-0.125,1.1,-1.77,0.97770225,0.97770225,2.84127268,2.84127268,4.88536789,4.88536789,10.63664752,0
2000-01-27,0.11440303,31.78748055,1009.72642,52.22564441,2000,1,-0.125,0.7,-1.77,0.11440303,0.97770225,0.97770225,2.84127268,2.84127268,4.88536789,4.88536789,0
2000-01-28,9.21817675,32.26321203,1008.994583,55.24359948,2000,1,-0.125,1.1,-1.77,0.11440303,0.11440303,0.97770225,0.97770225,2.84127268,2.84127268,4.88536789,1
2000-01-28,9.21817675,32.26321203,1008.994583,55.24359948,2000,1,-0.125,0.7,-1.77,9.21817675,0.11440303,0.11440303,0.97770225,0.97770225,2.84127268,2.84127268,1
2000-01-29,12.79720061,31.86507205,1007.746978,60.66932336,2000,1,-0.125,1.1,-1.77,9.21817675,9.21817675,0.11440303,0.11440303,0.97770225,0.97770225,2.84127268,1
2000-01-29,12.79720061,31.86507205,1007.746978,60.66932336,2000,1,-0.125,0.7,-1.77,12.79720061,9.21817675,9.21817675,0.11440303,0.11440303,0.97770225,0.97770225,1
2000-01-30,14.93904234,30.5138687,1009.484436,61.9974762,2000,1,-0.125,1.1,-1.77,12.79720061,12.79720061,9.21817675,9.21817675,0.11440303,0.11440303,0.97770225,1
2000-01-30,14.93904234,30.5138687,1009.484436,61.9974762,2000,1,-0.125,0.7,-1.77,14.93904234,12.79720061,12.79720061,9.21817675,9.21817675,0.11440303,0.11440303,1
2000-01-31,2.2235964,30.80635977,1010.235582,54.52464747,2000,1,-0.125,1.1,-1.77,14.93904234,14.93904234,12.79720061,12.79720061,9.21817675,9.21817675,0.11440303,0
2000-01-31,2.2235964,30.80635977,1010.235582,54.52464747,2000,1,-0.125,0.7,-1.77,2.2235964,14.93904234,14.93904234,12.79720061,12.79720061,9.21817675,9.21817675,0
2000-02-01,0.37214881,30.96816177,1011.313186,54.20949205,2000,2,-0.009,2.7,-1.52,2.2235964,2.2235964,14.93904234,14.93904234,12.79720061,12.79720061,9.21817675,0
2000-02-01,0.37214881,30.96816177,1011.313186,54.20949205,2000,2,-0.009,1.7,-1.52,0.37214881,2.2235964,2.2235964,14.93904234,14.93904234,12.79720061,12.79720061,0
2000-02-02,1.0176992,27.56434229,1012.442125,69.66591314,2000,2,-0.009,2.7,-1.52,0.37214881,0.37214881,2.2235964,2.2235964,14.93904234,14.93904234,12.79720061,0
2000-02-02,1.0176992,27.56434229,1012.442125,69.66591314,2000,2,-0.009,1.7,-1.52,1.0176992,0.37214881,0.37214881,2.2235964,2.2235964,14.93904234,14.93904234,0
2000-02-03,0.65699336,28.65851768,1012.298507,60.68180135,2000,2,-0.009,2.7,-1.52,1.0176992,1.0176992,0.37214881,0.37214881,2.2235964,2.2235964,14.93904234,0
2000-02-03,0.65699336,28.65851768,1012.298507,60.68180135,2000,2,-0.009,1.7,-1.52,0.65699336,1.0176992,1.0176992,0.37214881,0.37214881,2.2235964,2.2235964,0
2000-02-04,0.27483768,30.29697166,1010.870295,60.03239324,2000,2,-0.009,2.7,-1.52,0.65699336,0.65699336,1.0176992,1.0176992,0.37214881,0.37214881,2.2235964,0
2000-02-04,0.27483768,30.29697166,1010.870295,60.03239324,2000,2,-0.009,1.7,-1.52,0.27483768,0.65699336,0.65699336,1.0176992,1.0176992,0.37214881,0.37214881,0
2000-02-05,8.97230555,29.60980866,1009.132586,64.36845665,2000,2,-0.009,2.7,-1.52,0.27483768,0.27483768,0.65699336,0.65699336,1.0176992,1.0176992,0.37214881,1
2000-02-05,8.97230555,29.60980866,1009.132586,64.36845665,2000,2,-0.009,1.7,-1.52,8.97230555,0.27483768,0.27483768,0.65699336,0.65699336,1.0176992,1.0176992,1
2000-02-06,6.03636098,25.88530711,1009.186156,84.15173172,2000,2,-0.009,2.7,-1.52,8.97230555,8.97230555,0.27483768,0.27483768,0.65699336,0.65699336,1.0176992,0
2000-02-06,6.03636098,25.88530711,1009.186156,84.15173172,2000,2,-0.009,1.7,-1.52,6.03636098,8.97230555,8.97230555,0.27483768,0.27483768,0.65699336,0.65699336,0
2000-02-07,20.22437205,29.81080937,1011.034628,64.57830282,2000,2,-0.009,2.7,-1.52,6.03636098,6.03636098,8.97230555,8.97230555,0.27483768,0.27483768,0.65699336,1
2000-02-07,20.22437205,29.81080937,1011.034628,64.57830282,2000,2,-0.009,1.7,-1.52,20.22437205,6.03636098,6.03636098,8.97230555,8.97230555,0.27483768,0.27483768,1
2000-02-08,22.81893707,25.38277099,1011.577921,81.53725601,2000,2,-0.009,2.7,-1.52,20.22437205,20.22437205,6.03636098,6.03636098,8.97230555,8.97230555,0.27483768,1
2000-02-08,22.81893707,25.38277099,1011.577921,81.53725601,2000,2,-0.009,1.7,-1.52,22.81893707,20.22437205,20.22437205,6.03636098,6.03636098,8.97230555,8.97230555,1
2000-02-09,13.58914924,28.76212706,1011.535758,64.33421182,2000,2,-0.009,2.7,-1.52,22.81893707,22.81893707,20.22437205,20.22437205,6.03636098,6.03636098,8.97230555,1
2000-02-09,13.58914924,28.76212706,1011.535758,64.33421182,2000,2,-0.009,1.7,-1.52,13.58914924,22.81893707,22.81893707,20.22437205,20.22437205,6.03636098,6.03636098,1
2000-02-10,4.22847004,27.61073287,1009.855905,71.23224123,2000,2,-0.009,2.7,-1.52,13.58914924,13.58914924,22.81893707,22.81893707,20.22437205,20.22437205,6.03636098,0
2000-02-10,4.22847004,27.61073287,1009.855905,71.23224123,2000,2,-0.009,1.7,-1.52,4.22847004,13.58914924,13.58914924,22.81893707,22.81893707,20.22437205,20.22437205,0
2000-02-11,28.02043065,28.93850776,1009.649832,69.11914453,2000,2,-0.009,2.7,-1.52,4.22847004,4.22847004,13.58914924,13.58914924,22.81893707,22.81893707,20.22437205,1
2000-02-11,28.02043065,28.93850776,1009.649832,69.11914453,2000,2,-0.009,1.7,-1.52,28.02043065,4.22847004,4.22847004,13.58914924,13.58914924,22.81893707,22.81893707,1
2000-02-12,6.69399217,29.64483275,1009.328922,67.65350382,2000,2,-0.009,2.7,-1.52,28.02043065,28.02043065,4.22847004,4.22847004,13.58914924,13.58914924,22.81893707,0
2000-02-12,6.69399217,29.64483275,1009.328922,67.65350382,2000,2,-0.009,1.7,-1.52,6.69399217,28.02043065,28.02043065,4.22847004,4.22847004,13.58914924,13.58914924,0
2000-02-13,2.59712784,31.4476363,1008.957266,61.98538014,2000,2,-0.009,2.7,-1.52,6.69399217,6.69399217,28.02043065,28.02043065,4.22847004,4.22847004,13.58914924,0
2000-02-13,2.59712784,31.4476363,1008.957266,61.98538014,2000,2,-0.009,1.7,-1.52,2.59712784,6.69399217,6.69399217,28.02043065,28.02043065,4.22847004,4.22847004,0
2000-02-14,10.33994749,31.17227919,1008.417415,58.93321444,2000,2,-0.009,2.7,-1.52,2.59712784,2.59712784,6.69399217,6.69399217,28.02043065,28.02043065,4.22847004,1
2000-02-14,10.33994749,31.17227919,1008.417415,58.93321444,2000,2,-0.009,1.7,-1.52,10.33994749,2.59712784,2.59712784,6.69399217,6.69399217,28.02043065,28.02043065,1
2000-02-15,1.13033002,30.34003171,1006.523765,63.41133315,2000,2,-0.009,2.7,-1.52,10.33994749,10.33994749,2.59712784,2.59712784,6.69399217,6.69399217,28.02043065,0
2000-02-15,1.13033002,30.34003171,1006.523765,63.41133315,2000,2,-0.009,1.7,-1.52,1.13033002,10.33994749,10.33994749,2.59712784,2.59712784,6.69399217,6.69399217,0
2000-02-16,1.29418305,29.33936712,1006.441629,67.43146962,2000,2,-0.009,2.7,-1.52,1.13033002,1.13033002,10.33994749,10.33994749,2.59712784,2.59712784,6.69399217,0
2000-02-16,1.29418305,29.33936712,1006.441629,67.43146962,2000,2,-0.009,1.7,-1.52,1.29418305,1.13033002,1.13033002,10.33994749,10.33994749,2.59712784,2.59712784,0
2000-02-17,5.70878474,29.22033498,1008.590534,68.64571596,2000,2,-0.009,2.7,-1.52,1.29418305,1.29418305,1.13033002,1.13033002,10.33994749,10.33994749,2.59712784,0
2000-02-17,5.70878474,29.22033498,1008.590534,68.64571596,2000,2,-0.009,1.7,-1.52,5.70878474,1.29418305,1.29418305,1.13033002,1.13033002,10.33994749,10.33994749,0
2000-02-18,9.23077322,31.56090502,1011.543222,62.53547558,2000,2,-0.009,2.7,-1.52,5.70878474,5.70878474,1.29418305,1.29418305,1.13033002,1.13033002,10.33994749,1
2000-02-18,9.23077322,31.56090502,1011.543222,62.53547558,2000,2,-0.009,1.7,-1.52,9.23077322,5.70878474,5.70878474,1.29418305,1.29418305,1.13033002,1.13033002,1
2000-02-19,2.80548854,30.77329124,1010.809667,64.06054249,2000,2,-0.009,2.7,-1.52,9.23077322,9.23077322,5.70878474,5.70878474,1.29418305,1.29418305,1.13033002,0
2000-02-19,2.80548854,30.77329124,1010.809667,64.06054249,2000,2,-0.009,1.7,-1.52,2.80548854,9.23077322,9.23077322,5.70878474,5.70878474,1.29418305,1.29418305,0
2000-02-20,20.13618939,30.77158018,1009.580233,63.07392196,2000,2,-0.009,2.7,-1.52,2.80548854,2.80548854,9.23077322,9.23077322,5.70878474,5.70878474,1.29418305,1
2000-02-20,20.13618939,30.77158018,1009.580233,63.07392196,2000,2,-0.009,1.7,-1.52,20.13618939,2.80548854,2.80548854,9.23077322,9.23077322,5.70878474,5.70878474,1
2000-02-21,11.90151651,31.13985994,1007.836002,63.7121773,2000,2,-0.009,2.7,-1.52,20.13618939,20.13618939,2.80548854,2.80548854,9.23077322,9.23077322,5.70878474,1
2000-02-21,11.90151651,31.13985994,1007.836002,63.7121773,2000,2,-0.009,1.7,-1.52,11.90151651,20.13618939,20.13618939,2.80548854,2.80548854,9.23077322,9.23077322,1
2000-02-22,21.89469142,30.95859791,1008.542904,61.79421826,2000,2,-0.009,2.7,-1.52,11.90151651,11.90151651,20.13618939,20.13618939,2.80548854,2.80548854,9.23077322,1
2000-02-22,21.89469142,30.95859791,1008.542904,61.79421826,2000,2,-0.009,1.7,-1.52,21.89469142,11.90151651,11.90151651,20.13618939,20.13618939,2.80548854,2.80548854,1
2000-02-23,17.08437891,30.7567875,1007.748722,62.93653732,2000,2,-0.009,2.7,-1.52,21.89469142,21.89469142,11.90151651,11.90151651,20.13618939,20.13618939,2.80548854,1
2000-02-23,17.08437891,30.7567875,1007.748722,62.93653732,2000,2,-0.009,1.7,-1.52,17.08437891,21.89469142,21.89469142,11.90151651,11.90151651,20.13618939,20.13618939,1
2000-02-24,34.96119146,28.5979302,1008.06598,68.95356142,2000,2,-0.009,2.7,-1.52,17.08437891,17.08437891,21.89469142,21.89469142,11.90151651,11.90151651,20.13618939,1
2000-02-24,34.96119146,28.5979302,1008.06598,68.95356142,2000,2,-0.009,1.7,-1.52,34.96119146,17.08437891,17.08437891,21.89469142,21.89469142,11.90151651,11.90151651,1
2000-02-25,22.45099339,27.76009517,1007.689345,72.47741727,2000,2,-0.009,2.7,-1.52,34.96119146,34.96119146,17.08437891,17.08437891,21.89469142,21.89469142,11.90151651,1
2000-02-25,22.45099339,27.76009517,1007.689345,72.47741727,2000,2,-0.009,1.7,-1.52,22.45099339,34.96119146,34.96119146,17.08437891,17.08437891,21.89469142,21.89469142,1
2000-02-26,28.03628113,29.3939389,1007.254818,68.33247025,2000,2,-0.009,2.7,-1.52,22.45099339,22.45099339,34.96119146,34.96119146,17.08437891,17.08437891,21.89469142,1
2000-02-26,28.03628113,29.3939389,1007.254818,68.33247025,2000,2,-0.009,1.7,-1.52,28.03628113,22.45099339,22.45099339,34.96119146,34.96119146,17.08437891,17.08437891,1
2000-02-27,25.35741388,29.31554164,1005.213656,66.72304782,2000,2,-0.009,2.7,-1.52,28.03628113,28.03628113,22.45099339,22.45099339,34.96119146,34.96119146,17.08437891,1
2000-02-27,25.35741388,29.31554164,1005.213656,66.72304782,2000,2,-0.009,1.7,-1.52,25.35741388,28.03628113,28.03628113,22.45099339,22.45099339,34.96119146,34.96119146,1
2000-02-28,82.96657764,26.34750252,1007.255654,79.93169882,2000,2,-0.009,2.7,-1.52,25.35741388,25.35741388,28.03628113,28.03628113,22.45099339,22.45099339,34.96119146,1
2000-02-28,82.96657764,26.34750252,1007.255654,79.93169882,2000,2,-0.009,1.7,-1.52,82.96657764,25.35741388,25.35741388,28.03628113,28.03628113,22.45099339,22.45099339,1
2000-02-29,24.10595875,27.82981473,1009.164633,71.37085931,2000,2,-0.009,2.7,-1.52,82.96657764,82.96657764,25.35741388,25.35741388,28.03628113,28.03628113,22.45099339,1
2000-02-29,24.10595875,27.82981473,1009.164633,71.37085931,2000,2,-0.009,1.7,-1.52,24.10595875,82.96657764,82.96657764,25.35741388,25.35741388,28.03628113,28.03628113,1
2000-03-01,8.40225742,25.9524601,1009.142611,78.89851945,2000,3,0.14,2.2,-1.13,24.10595875,24.10595875,82.96657764,82.96657764,25.35741388,25.35741388,28.03628113,1
2000-03-01,8.40225742,25.9524601,1009.142611,78.89851945,2000,3,0.14,1.3,-1.13,8.40225742,24.10595875,24.10595875,82.96657764,82.96657764,25.35741388,25.35741388,1
2000-03-02,10.38175103,27.12616716,1011.458961,71.31739896,2000,3,0.14,2.2,-1.13,8.40225742,8.40225742,24.10595875,24.10595875,82.96657764,82.96657764,25.35741388,1
2000-03-02,10.38175103,27.12616716,1011.458961,71.31739896,2000,3,0.14,1.3,-1.13,10.38175103,8.40225742,8.40225742,24.10595875,24.10595875,82.96657764,82.96657764,1
2000-03-03,4.48198388,27.94788445,1013.547171,60.52665263,2000,3,0.14,2.2,-1.13,10.38175103,10.38175103,8.40225742,8.40225742,24.10595875,24.10595875,82.96657764,0
2000-03-03,4.48198388,27.94788445,1013.547171,60.52665263,2000,3,0.14,1.3,-1.13,4.48198388,10.38175103,10.38175103,8.40225742,8.40225742,24.10595875,24.10595875,0
2000-03-04,0.02470018,29.20233789,1013.657793,54.41274615,2000,3,0.14,2.2,-1.13,4.48198388,4.48198388,10.38175103,10.38175103,8.40225742,8.40225742,24.10595875,0
2000-03-04,0.02470018,29.20233789,1013.657793,54.41274615,2000,3,0.14,1.3,-1.13,0.02470018,4.48198388,4.48198388,10.38175103,10.38175103,8.40225742,8.40225742,0
2000-03-05,0.00263922,29.90953749,1013.242139,50.87400963,2000,3,0.14,2.2,-1.13,0.02470018,0.02470018,4.48198388,4.48198388,10.38175103,10.38175103,8.40225742,0
2000-03-05,0.00263922,29.90953749,1013.242139,50.87400963,2000,3,0.14,1.3,-1.13,0.00263922,0.02470018,0.02470018,4.48198388,4.48198388,10.38175103,10.38175103,0
2000-03-06,0.00029791,30.29699833,1012.985667,55.03664423,2000,3,0.14,2.2,-1.13,0.00263922,0.00263922,0.02470018,0.02470018,4.48198388,4.48198388,10.38175103,0
2000-03-06,0.00029791,30.29699833,1012.985667,55.03664423,2000,3,0.14,1.3,-1.13,0.00029791,0.00263922,0.00263922,0.02470018,0.02470018,4.48198388,4.48198388,0
2000-03-07,0.0,31.29075748,1013.491321,50.01212364,2000,3,0.14,2.2,-1.13,0.00029791,0.00029791,0.00263922,0.00263922,0.02470018,0.02470018,4.48198388,0
2000-03-07,0.0,31.29075748,1013.491321,50.01212364,2000,3,0.14,1.3,-1.13,0.0,0.00029791,0.00029791,0.00263922,0.00263922,0.02470018,0.02470018,0
2000-03-08,0.00251318,30.57589608,1010.729184,52.28977612,2000,3,0.14,2.2,-1.13,0.0,0.0,0.00029791,0.00029791,0.00263922,0.00263922,0.02470018,0
2000-03-08,0.00251318,30.57589608,1010.729184,52.28977612,2000,3,0.14,1.3,-1.13,0.00251318,0.0,0.0,0.00029791,0.00029791,0.00263922,0.00263922,0
2000-03-09,0.01966618,30.38313012,1010.459202,60.14066995,2000,3,0.14,2.2,-1.13,0.00251318,0.00251318,0.0,0.0,0.00029791,0.00029791,0.00263922,0
2000-03-09,0.01966618,30.38313012,1010.459202,60.14066995,2000,3,0.14,1.3,-1.13,0.01966618,0.00251318,0.00251318,0.0,0.0,0.00029791,0.00029791,0
2000-03-10,4.16043855,27.85299101,1010.715049,74.27271186,2000,3,0.14,2.2,-1.13,0.01966618,0.01966618,0.00251318,0.00251318,0.0,0.0,0.00029791,0
2000-03-10,4.16043855,27.85299101,1010.715049,74.27271186,2000,3,0.14,1.3,-1.13,4.16043855,0.01966618,0.01966618,0.00251318,0.00251318,0.0,0.0,0
2000-03-11,14.47195426,28.18329426,1009.027709,71.73148124,2000,3,0.14,2.2,-1.13,4.16043855,4.16043855,0.01966618,0.01966618,0.00251318,0.00251318,0.0,1
2000-03-11,14.47195426,28.18329426,1009.027709,71.73148124,2000,3,0.14,1.3,-1.13,14.47195426,4.16043855,4.16043855,0.01966618,0.01966618,0.00251318,0.00251318,1
2000-03-12,1.47133913,28.94351882,1009.484582,63.02244384,2000,3,0.14,2.2,-1.13,14.47195426,14.47195426,4.16043855,4.16043855,0.01966618,0.01966618,0.00251318,0
2000-03-12,1.47133913,28.94351882,1009.484582,63.02244384,2000,3,0.14,1.3,-1.13,1.47133913,14.47195426,14.47195426,4.16043855,4.16043855,0.01966618,0.01966618,0
2000-03-13,0.6767092,29.08377167,1010.84355,62.93465086,2000,3,0.14,2.2,-1.13,1.47133913,1.47133913,14.47195426,14.47195426,4.16043855,4.16043855,0.01966618,0
2000-03-13,0.6767092,29.08377167,1010.84355,62.93465086,2000,3,0.14,1.3,-1.13,0.6767092,1.47133913,1.47133913,14.47195426,14.47195426,4.16043855,4.16043855,0
2000-03-14,1.38510811,29.08846191,1010.935969,64.58360452,2000,3,0.14,2.2,-1.13,0.6767092,0.6767092,1.47133913,1.47133913,14.47195426,14.47195426,4.16043855,0
2000-03-14,1.38510811,29.08846191,1010.935969,64.58360452,2000,3,0.14,1.3,-1.13,1.38510811,0.6767092,0.6767092,1.47133913,1.47133913,14.47195426,14.47195426,0
2000-03-15,10.61039666,28.93433695,1010.774628,59.30434732,2000,3,0.14,2.2,-1.13,1.38510811,1.38510811,0.6767092,0.6767092,1.47133913,1.47133913,14.47195426,1
2000-03-15,10.61039666,28.93433695,1010.774628,59.30434732,2000,3,0.14,1.3,-1.13,10.61039666,1.38510811,1.38510811,0.6767092,0.6767092,1.47133913,1.47133913,1
2000-03-16,2.2381331,28.59768962,1008.746844,66.44691526,2000,3,0.14,2.2,-1.13,10.61039666,10.61039666,1.38510811,1.38510811,0.6767092,0.6767092,1.47133913,0
2000-03-16,2.2381331,28.59768962,1008.746844,66.44691526,2000,3,0.14,1.3,-1.13,2.2381331,10.61039666,10.61039666,1.38510811,1.38510811,0.6767092,0.6767092,0
2000-03-17,7.60687127,26.81605343,1011.283741,76.08070567,2000,3,0.14,2.2,-1.13,2.2381331,2.2381331,10.61039666,10.61039666,1.38510811,1.38510811,0.6767092,1
2000-03-17,7.60687127,26.81605343,1011.283741,76.08070567,2000,3,0.14,1.3,-1.13,7.60687127,2.2381331,2.2381331,10.61039666,10.61039666,1.38510811,1.38510811,1
2000-03-18,15.44199477,28.18105224,1012.537339,66.51895351,2000,3,0.14,2.2,-1.13,7.60687127,7.60687127,2.2381331,2.2381331,10.61039666,10.61039666,1.38510811,1
